MasterID	Mag	Magerr	RA	Dec	MJD	Blend
3.03502E+12	15.83	0.11	49.52701	-34.44332	53670.66246	0
3.03502E+12	16.05	0.11	49.52703	-34.44335	54077.63573	0
3.03502E+12	16.11	0.11	49.52705	-34.44339	54077.64206	0
3.03502E+12	16.11	0.11	49.52705	-34.44334	54077.64835	0
3.03502E+12	16.07	0.11	49.52702	-34.44324	54077.65467	0
3.03502E+12	16.05	0.11	49.52701	-34.44341	54084.51316	0
3.03502E+12	15.96	0.11	49.52705	-34.44331	54084.52169	0
3.03502E+12	15.98	0.11	49.52701	-34.44335	54084.53025	0
3.03502E+12	16	0.11	49.527	-34.44337	54084.53878	0
3.03502E+12	15.85	0.08	49.52703	-34.44334	53743.50611	0
3.03502E+12	15.8	0.08	49.52705	-34.44337	53743.5163	0
3.03502E+12	15.79	0.08	49.52704	-34.44337	53743.52651	0
3.03502E+12	15.83	0.08	49.52709	-34.44336	53743.53669	0
3.03502E+12	15.76	0.09	49.52702	-34.44334	53765.46917	0
3.03502E+12	15.79	0.09	49.52704	-34.44336	53765.4791	0
3.03502E+12	15.8	0.09	49.52705	-34.4434	53765.48901	0
3.03502E+12	15.8	0.09	49.52704	-34.44338	53765.49894	0
3.03502E+12	15.89	0.1	49.52698	-34.44337	53942.73828	0
3.03502E+12	15.88	0.1	49.52694	-34.44338	53942.74881	0
3.03502E+12	15.85	0.1	49.52699	-34.44337	53942.75964	0
3.03502E+12	15.92	0.1	49.52696	-34.44336	53942.77005	0
3.03502E+12	15.86	0.09	49.52712	-34.44342	53818.39215	0
3.03502E+12	15.85	0.09	49.52706	-34.44341	53818.39607	0
3.03502E+12	15.86	0.09	49.52706	-34.44336	53818.39994	0
3.03502E+12	15.84	0.09	49.52707	-34.44335	53818.40383	0
3.03502E+12	16.05	0.11	49.52696	-34.44334	54057.59777	0
3.03502E+12	16.07	0.11	49.52704	-34.44334	54057.6064	0
3.03502E+12	16.03	0.11	49.52705	-34.44337	54057.61498	0
3.03502E+12	16.13	0.11	49.52702	-34.4434	54057.62358	0
3.03502E+12	15.96	0.1	49.52701	-34.44342	54009.61916	0
3.03502E+12	15.86	0.1	49.52697	-34.44336	54009.62952	0
3.03502E+12	15.94	0.1	49.52699	-34.44339	54009.64005	0
3.03502E+12	15.98	0.1	49.52703	-34.44333	54009.6509	0
3.03502E+12	15.97	0.1	49.527	-34.44339	54021.60905	0
3.03502E+12	16.03	0.11	49.52707	-34.44337	54021.61804	0
3.03502E+12	16	0.1	49.52703	-34.44338	54021.62811	0
3.03502E+12	16.02	0.1	49.52705	-34.44338	54021.63789	0
3.03502E+12	16.04	0.11	49.52696	-34.4434	54038.54157	0
3.03502E+12	16.02	0.11	49.52696	-34.44338	54038.5503	0
3.03502E+12	16.09	0.11	49.52698	-34.44336	54038.55926	0
3.03502E+12	16.06	0.11	49.52699	-34.44332	54038.56933	0
3.03502E+12	16.05	0.1	49.527	-34.44333	53983.75344	0
3.03502E+12	15.94	0.1	49.52701	-34.44335	53983.76514	0
3.03502E+12	15.97	0.1	49.52699	-34.44334	53983.77641	0
3.03502E+12	15.95	0.1	49.52701	-34.44335	53983.78739	0
3.03502E+12	16.03	0.09	49.52702	-34.44336	54440.56483	0
3.03502E+12	16.01	0.09	49.52702	-34.44333	54440.57956	0
3.03502E+12	15.98	0.1	49.52691	-34.4435	54440.59042	0
3.03502E+12	16	0.09	49.52703	-34.44337	54442.53896	0
3.03502E+12	15.97	0.09	49.52697	-34.44333	54442.55198	0
3.03502E+12	15.97	0.09	49.52705	-34.44335	54442.56498	0
3.03502E+12	15.96	0.09	49.52701	-34.44338	54442.57799	0
3.03502E+12	15.97	0.11	49.52708	-34.44342	54114.51552	0
3.03502E+12	16.07	0.11	49.52705	-34.44337	54114.52236	0
3.03502E+12	16.1	0.11	49.52699	-34.44335	54114.52917	0
3.03502E+12	16.04	0.11	49.52702	-34.44338	54114.53603	0
3.03502E+12	16.03	0.09	49.52686	-34.44341	54285.76491	0
3.03502E+12	16.07	0.09	49.52695	-34.44337	54285.76923	0
3.03502E+12	16.16	0.1	49.527	-34.44337	54285.77359	0
3.03502E+12	16.09	0.09	49.527	-34.44335	54285.77794	0
3.03502E+12	16.07	0.11	49.52708	-34.44338	54174.40219	0
3.03502E+12	16	0.11	49.527	-34.44338	54174.41068	0
3.03502E+12	16.05	0.11	49.52714	-34.44335	54174.4192	0
3.03502E+12	16.04	0.11	49.52711	-34.44334	54174.42776	0
3.03502E+12	16.03	0.11	49.52705	-34.44335	54412.63683	0
3.03502E+12	15.98	0.11	49.52708	-34.44336	54412.64599	0
3.03502E+12	15.97	0.11	49.52706	-34.44336	54412.65497	0
3.03502E+12	16.01	0.11	49.52714	-34.44338	54412.66403	0
3.03502E+12	15.99	0.11	49.52707	-34.4434	54423.57359	0
3.03502E+12	16.01	0.11	49.52705	-34.4434	54423.58488	0
3.03502E+12	15.98	0.11	49.52702	-34.44338	54423.59615	0
3.03502E+12	15.98	0.11	49.527	-34.44334	54423.60741	0
3.03502E+12	15.96	0.11	49.527	-34.44338	54392.64999	0
